Origin,Day Transit,Zip Code
"Origin - Coppell, TX 75019",2,19956
"Origin - Coppell, TX 75019",2,19957
"Origin - Coppell, TX 75019",2,19958
"Origin - Coppell, TX 75019",2,19959
"Origin - Coppell, TX 75019",2,19960
"Origin - Coppell, TX 75019",2,19961
"Origin - Coppell, TX 75019",2,19962
"Origin - Coppell, TX 75019",2,19963
"Origin - Coppell, TX 75019",2,19964
"Origin - Coppell, TX 75019",2,19965
"Origin - Coppell, TX 75019",2,19966
"Origin - Coppell, TX 75019",2,19967
"Origin - Coppell, TX 75019",2,19968
"Origin - Coppell, TX 75019",2,19969
"Origin - Coppell, TX 75019",2,19970
"Origin - Coppell, TX 75019",2,19971
"Origin - Coppell, TX 75019",2,19972
"Origin - Coppell, TX 75019",2,19973
"Origin - Coppell, TX 75019",2,19974
"Origin - Coppell, TX 75019",2,19975
"Origin - Coppell, TX 75019",2,19976
"Origin - Coppell, TX 75019",2,19977
"Origin - Coppell, TX 75019",2,19978
"Origin - Coppell, TX 75019",2,19979
"Origin - Coppell, TX 75019",2,19980
"Origin - Coppell, TX 75019",2,19981
"Origin - Coppell, TX 75019",2,19982
"Origin - Coppell, TX 75019",2,19983
"Origin - Coppell, TX 75019",2,19984
"Origin - Coppell, TX 75019",2,19985
"Origin - Coppell, TX 75019",2,19986
"Origin - Coppell, TX 75019",2,19987
"Origin - Coppell, TX 75019",2,19988
"Origin - Coppell, TX 75019",2,19989
"Origin - Coppell, TX 75019",2,19990
"Origin - Coppell, TX 75019",2,19991
"Origin - Coppell, TX 75019",2,19992
"Origin - Coppell, TX 75019",2,19993
"Origin - Coppell, TX 75019",2,19994
"Origin - Coppell, TX 75019",2,19995
"Origin - Coppell, TX 75019",2,19996
"Origin - Coppell, TX 75019",2,19997
"Origin - Coppell, TX 75019",2,19998
"Origin - Coppell, TX 75019",2,19999
"Origin - Coppell, TX 75019",2,20000
"Origin - Coppell, TX 75019",2,20001
"Origin - Coppell, TX 75019",2,20002
"Origin - Coppell, TX 75019",2,20003
"Origin - Coppell, TX 75019",2,20004
"Origin - Coppell, TX 75019",2,20005
"Origin - Coppell, TX 75019",2,20006
"Origin - Coppell, TX 75019",2,20007
"Origin - Coppell, TX 75019",2,20008
"Origin - Coppell, TX 75019",2,20009
"Origin - Coppell, TX 75019",2,20010
"Origin - Coppell, TX 75019",2,20011
"Origin - Coppell, TX 75019",2,20012
"Origin - Coppell, TX 75019",2,20013
"Origin - Coppell, TX 75019",2,20014
"Origin - Coppell, TX 75019",2,20015
"Origin - Coppell, TX 75019",2,20016
"Origin - Coppell, TX 75019",2,20017
"Origin - Coppell, TX 75019",2,20018
"Origin - Coppell, TX 75019",2,20019
"Origin - Coppell, TX 75019",2,20020
"Origin - Coppell, TX 75019",2,20021
"Origin - Coppell, TX 75019",2,20022
"Origin - Coppell, TX 75019",2,20023
"Origin - Coppell, TX 75019",2,20024
"Origin - Coppell, TX 75019",2,20025
"Origin - Coppell, TX 75019",2,20026
"Origin - Coppell, TX 75019",2,20027
"Origin - Coppell, TX 75019",2,20028
"Origin - Coppell, TX 75019",2,20029
"Origin - Coppell, TX 75019",2,20030
"Origin - Coppell, TX 75019",2,20031
"Origin - Coppell, TX 75019",2,20032
"Origin - Coppell, TX 75019",2,20033
"Origin - Coppell, TX 75019",2,20034
"Origin - Coppell, TX 75019",2,20035
"Origin - Coppell, TX 75019",2,20036
"Origin - Coppell, TX 75019",2,20037
"Origin - Coppell, TX 75019",2,20038
"Origin - Coppell, TX 75019",2,20039
"Origin - Coppell, TX 75019",2,20040
"Origin - Coppell, TX 75019",2,20041
"Origin - Coppell, TX 75019",2,20042
"Origin - Coppell, TX 75019",2,20043
"Origin - Coppell, TX 75019",2,20044
"Origin - Coppell, TX 75019",2,20045
"Origin - Coppell, TX 75019",2,20046
"Origin - Coppell, TX 75019",2,20047
"Origin - Coppell, TX 75019",2,20048
"Origin - Coppell, TX 75019",2,20049
"Origin - Coppell, TX 75019",2,20050
"Origin - Coppell, TX 75019",2,20051
"Origin - Coppell, TX 75019",2,20052
"Origin - Coppell, TX 75019",2,20053
"Origin - Coppell, TX 75019",2,20054
"Origin - Coppell, TX 75019",2,20055
"Origin - Coppell, TX 75019",2,20056
"Origin - Coppell, TX 75019",2,20057
"Origin - Coppell, TX 75019",2,20058
"Origin - Coppell, TX 75019",2,20059
"Origin - Coppell, TX 75019",2,20060
"Origin - Coppell, TX 75019",2,20061
"Origin - Coppell, TX 75019",2,20062
"Origin - Coppell, TX 75019",2,20063
"Origin - Coppell, TX 75019",2,20064
"Origin - Coppell, TX 75019",2,20065
"Origin - Coppell, TX 75019",2,20066
"Origin - Coppell, TX 75019",2,20067
"Origin - Coppell, TX 75019",2,20068
"Origin - Coppell, TX 75019",2,20069
"Origin - Coppell, TX 75019",2,20070
"Origin - Coppell, TX 75019",2,20071
"Origin - Coppell, TX 75019",2,20072
"Origin - Coppell, TX 75019",2,20073
"Origin - Coppell, TX 75019",2,20074
"Origin - Coppell, TX 75019",2,20075
"Origin - Coppell, TX 75019",2,20076
"Origin - Coppell, TX 75019",2,20077
"Origin - Coppell, TX 75019",2,20078
"Origin - Coppell, TX 75019",2,20079
"Origin - Coppell, TX 75019",2,20080
"Origin - Coppell, TX 75019",2,20081
"Origin - Coppell, TX 75019",2,20082
"Origin - Coppell, TX 75019",2,20083
"Origin - Coppell, TX 75019",2,20084
"Origin - Coppell, TX 75019",2,20085
"Origin - Coppell, TX 75019",2,20086
"Origin - Coppell, TX 75019",2,20087
"Origin - Coppell, TX 75019",2,20088
"Origin - Coppell, TX 75019",2,20089
"Origin - Coppell, TX 75019",2,20090
"Origin - Coppell, TX 75019",2,20091
"Origin - Coppell, TX 75019",2,20092
"Origin - Coppell, TX 75019",2,20093
"Origin - Coppell, TX 75019",2,20094
"Origin - Coppell, TX 75019",2,20095
"Origin - Coppell, TX 75019",2,20096
"Origin - Coppell, TX 75019",2,20097
"Origin - Coppell, TX 75019",2,20098
"Origin - Coppell, TX 75019",2,20099
"Origin - Coppell, TX 75019",2,20100
"Origin - Coppell, TX 75019",2,20101
"Origin - Coppell, TX 75019",2,20102
"Origin - Coppell, TX 75019",2,20103
"Origin - Coppell, TX 75019",2,20104
"Origin - Coppell, TX 75019",2,20105
"Origin - Coppell, TX 75019",2,20106
"Origin - Coppell, TX 75019",2,20107
"Origin - Coppell, TX 75019",2,20108
"Origin - Coppell, TX 75019",2,20109
"Origin - Coppell, TX 75019",2,20110
"Origin - Coppell, TX 75019",2,20111
"Origin - Coppell, TX 75019",2,20112
"Origin - Coppell, TX 75019",2,20113
"Origin - Coppell, TX 75019",2,20114
"Origin - Coppell, TX 75019",2,20115
"Origin - Coppell, TX 75019",2,20116
"Origin - Coppell, TX 75019",2,20117
"Origin - Coppell, TX 75019",2,20118
"Origin - Coppell, TX 75019",2,20119
"Origin - Coppell, TX 75019",2,20120
"Origin - Coppell, TX 75019",2,20121
"Origin - Coppell, TX 75019",2,20122
"Origin - Coppell, TX 75019",2,20123
"Origin - Coppell, TX 75019",2,20124
"Origin - Coppell, TX 75019",2,20125
"Origin - Coppell, TX 75019",2,20126
"Origin - Coppell, TX 75019",2,20127
"Origin - Coppell, TX 75019",2,20128
"Origin - Coppell, TX 75019",2,20129
"Origin - Coppell, TX 75019",2,20130
"Origin - Coppell, TX 75019",2,20131
"Origin - Coppell, TX 75019",2,20132
"Origin - Coppell, TX 75019",2,20133
"Origin - Coppell, TX 75019",2,20134
"Origin - Coppell, TX 75019",2,20135
"Origin - Coppell, TX 75019",2,20136
"Origin - Coppell, TX 75019",2,20137
"Origin - Coppell, TX 75019",2,20138
"Origin - Coppell, TX 75019",2,20139
"Origin - Coppell, TX 75019",2,20140
"Origin - Coppell, TX 75019",2,20141
"Origin - Coppell, TX 75019",2,20142
"Origin - Coppell, TX 75019",2,20143
"Origin - Coppell, TX 75019",2,20144
"Origin - Coppell, TX 75019",2,20145
"Origin - Coppell, TX 75019",2,20146
"Origin - Coppell, TX 75019",2,20147
"Origin - Coppell, TX 75019",2,20148
"Origin - Coppell, TX 75019",2,20149
"Origin - Coppell, TX 75019",2,20150
"Origin - Coppell, TX 75019",2,20151
"Origin - Coppell, TX 75019",2,20152
"Origin - Coppell, TX 75019",2,20153
"Origin - Coppell, TX 75019",2,20154
"Origin - Coppell, TX 75019",2,20155
"Origin - Coppell, TX 75019",2,20156
"Origin - Coppell, TX 75019",2,20157
"Origin - Coppell, TX 75019",2,20158
"Origin - Coppell, TX 75019",2,20159
"Origin - Coppell, TX 75019",2,20160
"Origin - Coppell, TX 75019",2,20161
"Origin - Coppell, TX 75019",2,20162
"Origin - Coppell, TX 75019",2,20163
"Origin - Coppell, TX 75019",2,20164
"Origin - Coppell, TX 75019",2,20165
"Origin - Coppell, TX 75019",2,20166
"Origin - Coppell, TX 75019",2,20167
"Origin - Coppell, TX 75019",2,20168
"Origin - Coppell, TX 75019",2,20169
"Origin - Coppell, TX 75019",2,20170
"Origin - Coppell, TX 75019",2,20171
"Origin - Coppell, TX 75019",2,20172
"Origin - Coppell, TX 75019",2,20173
"Origin - Coppell, TX 75019",2,20174
"Origin - Coppell, TX 75019",2,20175
"Origin - Coppell, TX 75019",2,20176
"Origin - Coppell, TX 75019",2,20177
"Origin - Coppell, TX 75019",2,20178
"Origin - Coppell, TX 75019",2,20179
"Origin - Coppell, TX 75019",2,20180
"Origin - Coppell, TX 75019",2,20181
"Origin - Coppell, TX 75019",2,20182
"Origin - Coppell, TX 75019",2,20183
"Origin - Coppell, TX 75019",2,20184
"Origin - Coppell, TX 75019",2,20185
"Origin - Coppell, TX 75019",2,20186
"Origin - Coppell, TX 75019",2,20187
"Origin - Coppell, TX 75019",2,20188
"Origin - Coppell, TX 75019",2,20189
"Origin - Coppell, TX 75019",2,20190
"Origin - Coppell, TX 75019",2,20191
"Origin - Coppell, TX 75019",2,20192
"Origin - Coppell, TX 75019",2,20193
"Origin - Coppell, TX 75019",2,20194
"Origin - Coppell, TX 75019",2,20195
"Origin - Coppell, TX 75019",2,20196
"Origin - Coppell, TX 75019",2,20197
"Origin - Coppell, TX 75019",2,20198
"Origin - Coppell, TX 75019",2,20199
"Origin - Coppell, TX 75019",2,20200
"Origin - Coppell, TX 75019",2,20201
"Origin - Coppell, TX 75019",2,20202
"Origin - Coppell, TX 75019",2,20203
"Origin - Coppell, TX 75019",2,20204
"Origin - Coppell, TX 75019",2,20205
"Origin - Coppell, TX 75019",2,20206
"Origin - Coppell, TX 75019",2,20207
"Origin - Coppell, TX 75019",2,20208
"Origin - Coppell, TX 75019",2,20209
"Origin - Coppell, TX 75019",2,20210
"Origin - Coppell, TX 75019",2,20211
"Origin - Coppell, TX 75019",2,20212
"Origin - Coppell, TX 75019",2,20213
"Origin - Coppell, TX 75019",2,20214
"Origin - Coppell, TX 75019",2,20215
"Origin - Coppell, TX 75019",2,20216
"Origin - Coppell, TX 75019",2,20217
"Origin - Coppell, TX 75019",2,20218
"Origin - Coppell, TX 75019",2,20219
"Origin - Coppell, TX 75019",2,20220
"Origin - Coppell, TX 75019",2,20221
"Origin - Coppell, TX 75019",2,20222
"Origin - Coppell, TX 75019",2,20223
"Origin - Coppell, TX 75019",2,20224
"Origin - Coppell, TX 75019",2,20225
"Origin - Coppell, TX 75019",2,20226
"Origin - Coppell, TX 75019",2,20227
"Origin - Coppell, TX 75019",2,20228
"Origin - Coppell, TX 75019",2,20229
"Origin - Coppell, TX 75019",2,20230
"Origin - Coppell, TX 75019",2,20231
"Origin - Coppell, TX 75019",2,20232
"Origin - Coppell, TX 75019",2,20233
"Origin - Coppell, TX 75019",2,20234
"Origin - Coppell, TX 75019",2,20235
"Origin - Coppell, TX 75019",2,20236
"Origin - Coppell, TX 75019",2,20237
"Origin - Coppell, TX 75019",2,20238
"Origin - Coppell, TX 75019",2,20239
"Origin - Coppell, TX 75019",2,20240
"Origin - Coppell, TX 75019",2,20241
"Origin - Coppell, TX 75019",2,20242
"Origin - Coppell, TX 75019",2,20243
"Origin - Coppell, TX 75019",2,20244
"Origin - Coppell, TX 75019",2,20245
"Origin - Coppell, TX 75019",2,20246
"Origin - Coppell, TX 75019",2,20247
"Origin - Coppell, TX 75019",2,20248
"Origin - Coppell, TX 75019",2,20249
"Origin - Coppell, TX 75019",2,20250
"Origin - Coppell, TX 75019",2,20251
"Origin - Coppell, TX 75019",2,20252
"Origin - Coppell, TX 75019",2,20253
"Origin - Coppell, TX 75019",2,20254
"Origin - Coppell, TX 75019",2,20255
"Origin - Coppell, TX 75019",2,20256
"Origin - Coppell, TX 75019",2,20257
"Origin - Coppell, TX 75019",2,20258
"Origin - Coppell, TX 75019",2,20259
"Origin - Coppell, TX 75019",2,20260
"Origin - Coppell, TX 75019",2,20261
"Origin - Coppell, TX 75019",2,20262
"Origin - Coppell, TX 75019",2,20263
"Origin - Coppell, TX 75019",2,20264
"Origin - Coppell, TX 75019",2,20265
"Origin - Coppell, TX 75019",2,20266
"Origin - Coppell, TX 75019",2,20267
"Origin - Coppell, TX 75019",2,20268
"Origin - Coppell, TX 75019",2,20269
"Origin - Coppell, TX 75019",2,20270
"Origin - Coppell, TX 75019",2,20271
"Origin - Coppell, TX 75019",2,20272
"Origin - Coppell, TX 75019",2,20273
"Origin - Coppell, TX 75019",2,20274
"Origin - Coppell, TX 75019",2,20275
"Origin - Coppell, TX 75019",2,20276
"Origin - Coppell, TX 75019",2,20277
"Origin - Coppell, TX 75019",2,20278
"Origin - Coppell, TX 75019",2,20279
"Origin - Coppell, TX 75019",2,20280
"Origin - Coppell, TX 75019",2,20281
"Origin - Coppell, TX 75019",2,20282
"Origin - Coppell, TX 75019",2,20283
"Origin - Coppell, TX 75019",2,20284
"Origin - Coppell, TX 75019",2,20285
"Origin - Coppell, TX 75019",2,20286
"Origin - Coppell, TX 75019",2,20287
"Origin - Coppell, TX 75019",2,20288
"Origin - Coppell, TX 75019",2,20289
"Origin - Coppell, TX 75019",2,20290
"Origin - Coppell, TX 75019",2,20291
"Origin - Coppell, TX 75019",2,20292
"Origin - Coppell, TX 75019",2,20293
"Origin - Coppell, TX 75019",2,20294
"Origin - Coppell, TX 75019",2,20295
"Origin - Coppell, TX 75019",2,20296
"Origin - Coppell, TX 75019",2,20297
"Origin - Coppell, TX 75019",2,20298
"Origin - Coppell, TX 75019",2,20299
"Origin - Coppell, TX 75019",2,20300
"Origin - Coppell, TX 75019",2,20301
"Origin - Coppell, TX 75019",2,20302
"Origin - Coppell, TX 75019",2,20303
"Origin - Coppell, TX 75019",2,20304
"Origin - Coppell, TX 75019",2,20305
"Origin - Coppell, TX 75019",2,20306
"Origin - Coppell, TX 75019",2,20307
"Origin - Coppell, TX 75019",2,20308
"Origin - Coppell, TX 75019",2,20309
"Origin - Coppell, TX 75019",2,20310
"Origin - Coppell, TX 75019",2,20311
"Origin - Coppell, TX 75019",2,20312
"Origin - Coppell, TX 75019",2,20313
"Origin - Coppell, TX 75019",2,20314
"Origin - Coppell, TX 75019",2,20315
"Origin - Coppell, TX 75019",2,20316
"Origin - Coppell, TX 75019",2,20317
"Origin - Coppell, TX 75019",2,20318
"Origin - Coppell, TX 75019",2,20319
"Origin - Coppell, TX 75019",2,20320
"Origin - Coppell, TX 75019",2,20321
"Origin - Coppell, TX 75019",2,20322
"Origin - Coppell, TX 75019",2,20323
"Origin - Coppell, TX 75019",2,20324
"Origin - Coppell, TX 75019",2,20325
"Origin - Coppell, TX 75019",2,20326
"Origin - Coppell, TX 75019",2,20327
"Origin - Coppell, TX 75019",2,20328
"Origin - Coppell, TX 75019",2,20329
"Origin - Coppell, TX 75019",2,20330
"Origin - Coppell, TX 75019",2,20331
"Origin - Coppell, TX 75019",2,20332
"Origin - Coppell, TX 75019",2,20333
"Origin - Coppell, TX 75019",2,20334
"Origin - Coppell, TX 75019",2,20335
"Origin - Coppell, TX 75019",2,20336
"Origin - Coppell, TX 75019",2,20337
"Origin - Coppell, TX 75019",2,20338
"Origin - Coppell, TX 75019",2,20339
"Origin - Coppell, TX 75019",2,20340
"Origin - Coppell, TX 75019",2,20341
"Origin - Coppell, TX 75019",2,20342
"Origin - Coppell, TX 75019",2,20343
"Origin - Coppell, TX 75019",2,20344
"Origin - Coppell, TX 75019",2,20345
"Origin - Coppell, TX 75019",2,20346
"Origin - Coppell, TX 75019",2,20347
"Origin - Coppell, TX 75019",2,20348
"Origin - Coppell, TX 75019",2,20349
"Origin - Coppell, TX 75019",2,20350
"Origin - Coppell, TX 75019",2,20351
"Origin - Coppell, TX 75019",2,20352
"Origin - Coppell, TX 75019",2,20353
"Origin - Coppell, TX 75019",2,20354
"Origin - Coppell, TX 75019",2,20355
"Origin - Coppell, TX 75019",2,20356
"Origin - Coppell, TX 75019",2,20357
"Origin - Coppell, TX 75019",2,20358
"Origin - Coppell, TX 75019",2,20359
"Origin - Coppell, TX 75019",2,20360
"Origin - Coppell, TX 75019",2,20361
"Origin - Coppell, TX 75019",2,20362
"Origin - Coppell, TX 75019",2,20363
"Origin - Coppell, TX 75019",2,20364
"Origin - Coppell, TX 75019",2,20365
"Origin - Coppell, TX 75019",2,20366
"Origin - Coppell, TX 75019",2,20367
"Origin - Coppell, TX 75019",2,20368
"Origin - Coppell, TX 75019",2,20369
"Origin - Coppell, TX 75019",2,20370
"Origin - Coppell, TX 75019",2,20371
"Origin - Coppell, TX 75019",2,20372
"Origin - Coppell, TX 75019",2,20373
"Origin - Coppell, TX 75019",2,20374
"Origin - Coppell, TX 75019",2,20375
"Origin - Coppell, TX 75019",2,20376
"Origin - Coppell, TX 75019",2,20377
"Origin - Coppell, TX 75019",2,20378
"Origin - Coppell, TX 75019",2,20379
"Origin - Coppell, TX 75019",2,20380
"Origin - Coppell, TX 75019",2,20381
"Origin - Coppell, TX 75019",2,20382
"Origin - Coppell, TX 75019",2,20383
"Origin - Coppell, TX 75019",2,20384
"Origin - Coppell, TX 75019",2,20385
"Origin - Coppell, TX 75019",2,20386
"Origin - Coppell, TX 75019",2,20387
"Origin - Coppell, TX 75019",2,20388
"Origin - Coppell, TX 75019",2,20389
"Origin - Coppell, TX 75019",2,20390
"Origin - Coppell, TX 75019",2,20391
"Origin - Coppell, TX 75019",2,20392
"Origin - Coppell, TX 75019",2,20393
"Origin - Coppell, TX 75019",2,20394
"Origin - Coppell, TX 75019",2,20395
"Origin - Coppell, TX 75019",2,20396
"Origin - Coppell, TX 75019",2,20397
"Origin - Coppell, TX 75019",2,20398
"Origin - Coppell, TX 75019",2,20399
"Origin - Coppell, TX 75019",2,20400
"Origin - Coppell, TX 75019",2,20401
"Origin - Coppell, TX 75019",2,20402
"Origin - Coppell, TX 75019",2,20403
"Origin - Coppell, TX 75019",2,20404
"Origin - Coppell, TX 75019",2,20405
"Origin - Coppell, TX 75019",2,20406
"Origin - Coppell, TX 75019",2,20407
"Origin - Coppell, TX 75019",2,20408
"Origin - Coppell, TX 75019",2,20409
"Origin - Coppell, TX 75019",2,20410
"Origin - Coppell, TX 75019",2,20411
"Origin - Coppell, TX 75019",2,20412
"Origin - Coppell, TX 75019",2,20413
"Origin - Coppell, TX 75019",2,20414
"Origin - Coppell, TX 75019",2,20415
"Origin - Coppell, TX 75019",2,20416
"Origin - Coppell, TX 75019",2,20417
"Origin - Coppell, TX 75019",2,20418
"Origin - Coppell, TX 75019",2,20419
"Origin - Coppell, TX 75019",2,20420
"Origin - Coppell, TX 75019",2,20421
"Origin - Coppell, TX 75019",2,20422
"Origin - Coppell, TX 75019",2,20423
"Origin - Coppell, TX 75019",2,20424
"Origin - Coppell, TX 75019",2,20425
"Origin - Coppell, TX 75019",2,20426
"Origin - Coppell, TX 75019",2,20427
"Origin - Coppell, TX 75019",2,20428
"Origin - Coppell, TX 75019",2,20429
"Origin - Coppell, TX 75019",2,20430
"Origin - Coppell, TX 75019",2,20431
"Origin - Coppell, TX 75019",2,20432
"Origin - Coppell, TX 75019",2,20433
"Origin - Coppell, TX 75019",3,81109
"Origin - Coppell, TX 75019",3,81110
"Origin - Coppell, TX 75019",3,81111
"Origin - Coppell, TX 75019",3,81112
"Origin - Coppell, TX 75019",3,81113
"Origin - Coppell, TX 75019",3,81114
"Origin - Coppell, TX 75019",3,81115
"Origin - Coppell, TX 75019",3,81116
"Origin - Coppell, TX 75019",3,81117
"Origin - Coppell, TX 75019",3,81118
"Origin - Coppell, TX 75019",3,81119
"Origin - Coppell, TX 75019",3,81120
"Origin - Coppell, TX 75019",3,81121
"Origin - Coppell, TX 75019",3,81122
"Origin - Coppell, TX 75019",3,81123
"Origin - Coppell, TX 75019",3,81124
"Origin - Coppell, TX 75019",3,81125
"Origin - Coppell, TX 75019",3,81126
"Origin - Coppell, TX 75019",3,81127
"Origin - Coppell, TX 75019",3,81128
"Origin - Coppell, TX 75019",3,81129
"Origin - Coppell, TX 75019",3,81130
"Origin - Coppell, TX 75019",3,81131
"Origin - Coppell, TX 75019",3,81132
"Origin - Coppell, TX 75019",3,81133
"Origin - Coppell, TX 75019",3,81134
"Origin - Coppell, TX 75019",3,81135
"Origin - Coppell, TX 75019",3,81136
"Origin - Coppell, TX 75019",3,81137
"Origin - Coppell, TX 75019",3,81138
"Origin - Coppell, TX 75019",3,81139
"Origin - Coppell, TX 75019",3,81140
"Origin - Coppell, TX 75019",3,81141
"Origin - Coppell, TX 75019",3,81142
"Origin - Coppell, TX 75019",3,81143
"Origin - Coppell, TX 75019",3,81144
"Origin - Coppell, TX 75019",3,81145
"Origin - Coppell, TX 75019",3,81146
"Origin - Coppell, TX 75019",3,81147
"Origin - Coppell, TX 75019",3,81148
"Origin - Coppell, TX 75019",3,81149
"Origin - Coppell, TX 75019",3,81150
